"PERIODO";"MES";"COD_ADUANA_TRAMITACION";"COD_TIPO_OPERACION";"COD_REGION_ORIGEN";"COD_VIA_TRANSPORTE";"COD_PUERTO_EMBARQUE";"COD_PUERTO_DESEMBARQUE";"COD_PAIS_DESTINO";"COD_MODALIDAD_VENTA";"MONEDA";"CLAUSULA_VENTA";"COD_TIPO_CARGA";"ITEM_SA";"FOB_US_DUSLEG";"FOBUS_AJUSTADO_IVV";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"COD_UNIDAD_MEDIDA"
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"40169310";1078,33;1078,33;4,51;3,4;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"72085100";41506,08;41506,08;21335,49;21335,49;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"73072200";1681,78;1681,78;10,6;8;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"73121010";162676;162676;31667;28554;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"73181500";3112,71;3112,71;99,91;75,4;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"73269000";10343,51;10343,51;2963,55;2890,6716;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"82041200";197,74;197,74;2,39;1,8;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84099990";5548,47;5548,47;116,26;87,72;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84145900";473870,77;473870,77;48444;26;10
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84149000";14433,25;14433,25;631,84;336,94;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84219900";5022,94;5022,94;75,8;58,4;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84304910";394051;394051;14270;1;10
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84811000";53,78;53,78;0,33;0,25;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"84834011";626,95;626,95;14,58;11;10
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85118000";3912,87;3912,87;171,47;129,4;10
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85162900";89,54;89,54;0,53;0,4;10
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85365090";323,53;323,53;0,16;0,12;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85369013";685,05;685,05;2,35;1,77;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85443000";2215,81;2215,81;51,94;39,2;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"85444200";8107,94;8107,94;18,26;13,77;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"87082990";809,23;809,23;15,38;11,6;6
2026;1;3;200;13;7;957;251;219;1;13;8;"R";"90269000";403,66;403,66;0,29;0,22;6
2026;1;3;200;13;7;957;251;219;1;13;9;"R";"84749090";465416,61;465416,61;112120;108810;6
2026;1;3;200;13;7;957;251;219;1;13;11;"R";"39171010";3152,64;3152,64;123,94;119;6
2026;1;3;200;13;7;957;251;219;1;142;7;"R";"40169900";25248,72;25248,72;2795;1820;6
2026;1;3;200;13;7;957;251;219;1;142;7;"R";"84819000";4019,63;4019,63;300;220;6
2026;1;3;200;13;7;957;251;219;1;200;5;"R";"70134900";40562,8;40562,8;4293;4048,2;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"04029120";1500;6295;1360;1132,8;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"11041200";429,5;1499,18;593;478,8;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"17049000";5782,5;32431,47;7875;6509,1;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"18063100";2889,9;17766,44;1889;1528,08;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19011090";85;876,56;140;119,4;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19019011";622;3184,22;903;832,8;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19041000";183;604,15;152;130,56;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19053100";12827,7;92222,79;22849;18484,951;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19053200";2176,8;14101,05;4939;4038;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"19059000";3666;16825,4;7524;6088,2;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"20086011";233,5;1748,96;459;337,5;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"20091900";279;964,6;1336;1215;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"20094900";800,6;2718,72;3793;3447;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"20098930";3593,4;12752,56;17725;16128;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"21013000";513;3592,38;217;171,36;6
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"22021010";6002,7;31793,33;18506;16690,8;9
2026;1;3;200;13;7;957;251;219;3;13;5;"R";"22029990";6391;29155,93;16901;15237,6;9
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"04022120";1250;2950;680;566,4;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"19019011";15744;22714;14359;13176;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"19053100";1200;1200;2800;1960;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"19053200";5299,5;5299,5;10911;9424,8;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"20087011";5930;8557,5;26046;23673,24;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"20089700";75;75;325;295,2;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"21013000";5950;18100;1225;1020;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"22021090";542;2105;3081;2799;9
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"22030000";158100;342468;901026;819000,8;9
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"22041090";3498;4574;675;477;9
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"22083020";1341;1653;159;108;9
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"33051010";316,4;316,4;1119;1017;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"33059020";84;84;297;270;6
2026;1;3;200;13;7;957;251;219;3;13;7;"R";"34012090";89,6;89,6;317;288;6
2026;1;3;200;13;7;957;251;219;9;13;6;"R";"73110010";16200;16200;23625,1;19912,6;6
2026;1;3;200;13;7;957;251;219;9;13;6;"R";"84419000";360;360;300;300;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"39174030";281,64;281,64;2,07;1,17;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"39222000";141,02;141,02;0,88;0,55;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"40092200";307,72;307,72;4,11;2,92;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"69109030";8513,41;8513,41;2324,42;59;10
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"69109050";161,76;161,76;125;5;10
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"69109090";2577,41;2577,41;410;26;10
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"73182400";3762,6;3762,6;17,02;13,58;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"73241000";82,65;82,65;0,8;0,6;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"73249000";6351,02;6351,02;106,85;102,34;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"74182000";742,95;742,95;37,55;34,23;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"83024900";53,43;53,43;2;1,5;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"84818010";23865,45;23865,45;201,3;181;6
2026;1;3;200;13;7;957;252;219;1;13;3;"R";"85163300";2840,55;2840,55;45;3;10
2026;1;3;200;13;7;957;413;219;1;13;9;"R";"73089000";25063,31;25063,31;3627;3060,69;6
2026;1;3;200;13;7;958;399;221;1;13;1;"R";"23099090";48702,09;48702,09;27820;25980;6
2026;1;3;200;13;7;958;399;221;1;13;2;"R";"28353900";773,91;773,91;9;6;6
2026;1;3;200;13;7;958;399;221;1;13;2;"R";"29153990";389,26;389,26;4;3;6
2026;1;3;200;13;7;958;399;221;1;13;2;"R";"38210000";828,01;828,01;2;1,5;6
2026;1;3;200;13;7;958;399;221;1;13;2;"R";"70179000";1099,82;1099,82;21;18;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"29362100";4301,4;4301,4;105;100;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"32089090";573,87;573,87;43;40;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"32151100";282,85;282,85;11;10;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"32151900";4859,97;4859,97;249;234,12;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"35079090";864,3;864,3;225;200;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"39051200";17710,11;17710,11;6989,4;6600;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"39069000";42000,96;42000,96;11432;10800;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"39219090";3952,47;3952,47;316,12;300;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"48173000";870;870;39,54;39;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"61079100";18,78;18,78;0,85;3;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"61101100";633,1;633,1;28,78;74;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62012000";435,57;435,57;19,8;85;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62032200";4070,76;4070,76;185,02;534;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62033200";300,82;300,82;13,67;26;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62034210";435,88;435,88;19,81;59;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62034290";6878,9;6878,9;312,64;1486;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62044200";5174,41;5174,41;235,18;684;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62045200";162,24;162,24;7,37;26;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62052000";2194,68;2194,68;99,75;363;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62063000";11363,37;11363,37;516,47;3001;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62092000";659,75;659,75;29,99;29;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62093000";827,67;827,67;37,62;37;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"62111100";277,5;277,5;12,61;60;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"64029990";6534,62;6534,62;297;666;17
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73051100";104349,78;104349,78;44574,87;34288,36;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73071900";7501,6;7501,6;1400;1300;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73079100";1174,8;1174,8;501,84;386,03;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73079300";27132,87;27132,87;11590,29;8915,6;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73079900";2176,83;2176,83;131,65;116,88;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"73269000";153468;153468;15495;14395;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84137000";36400,09;36400,09;1450;1;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84138100";179682;179682;10455;3;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84138200";5820;5820;483,2;2;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84139100";216769,26;216769,26;8693;6539,9;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84159000";5571,02;5571,02;660,6;657;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84313910";1145,7;1145,7;307;240;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"84749010";27564,39;27564,39;1539;1299;6
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"85043300";6439,2;6439,2;399;2;10
2026;1;3;200;13;7;958;399;221;1;13;3;"R";"85049000";290,8;290,8;1;0,5;6
2026;1;3;200;13;7;958;399;221;1;13;5;"R";"32030090";613,07;613,07;105;100;6
2026;1;3;200;13;7;958;399;221;1;13;5;"R";"33021000";156153,93;156153,93;7048,6;6600;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"07129072";1500;1500;126;100;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"07129099";1500;1500;121;100;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"17049000";5963;5963;11144;9456,6;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"18063100";6568;6568;14796;12563,38;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"19011090";1500;1500;3403;2880;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"19021100";3350;3350;7715;6552;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"19041000";555;555;1691;1431;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"19053100";169;169;523;444,6;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"20086011";749;749;1745;1476,6;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"21013000";420;420;938;798,34;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"21032090";75;75;284;240;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"21039010";5812,8;5812,8;1512,28;1420;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"21039090";3897,8;3897,8;449,45;420;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"21069000";15151,76;15151,76;13152,06;11328;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"32091029";30240,59;30240,59;13275,14;12000,2;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"32141000";35947,44;35947,44;2662,94;2388,64;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"32151900";39334,45;39334,45;7314,86;6600,4;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"33021000";188420,75;188420,75;18185,19;16455;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"33029050";7769,4;7769,4;575,98;510;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"33072090";26806,68;26806,68;1445,14;1150,3;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"35079090";7608;7608;108;80;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"39131090";14924;14924;630;600;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"44151000";783,16;783,16;404,01;7;10
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"69039090";2848;2848;999;951;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"73261111";20488;20488;56910;56910;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"74112900";6463,24;6463,24;389,32;389,32;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"74122000";243,06;243,06;10,4;10,17;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"76090000";23;23;1,5;1,2;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"85369019";867;867;10,21;9;6
2026;1;3;200;13;7;958;399;221;1;13;7;"R";"85479000";2588;2588;143,29;124,8;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"21039090";7076,85;7076,85;532,72;445;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"21069000";20792,81;20792,81;3100,6;2835,85;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"32049000";2228,22;2228,22;158,4;150;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"33019000";3851,87;3851,87;95,26;85;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"33021000";343080,72;343080,72;29521,88;26745,15;6
2026;1;3;200;13;7;958;399;221;1;13;8;"R";"33029050";6374,98;6374,98;482,28;435;6
2026;1;3;200;13;7;958;399;221;1;13;10;"R";"70109060";3003;3003;1430;1372;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"17049000";5280;50007,62;10206;8451,57;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"18063100";6167;74211,54;11952;9796,35;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"18069000";600;9704,66;1408;1152;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"19011090";1456;21055,06;3955;3254,4;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"19021100";5253,5;23872,31;9222;7565,04;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"19041000";640;5963,22;1356;1116;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"19053100";598;8619,44;1754;1454,8;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"19059000";160;1372,56;377;309,6;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"20086011";280;1171,31;339;276;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"21013000";1475;46226,92;1774;1460,88;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"21032090";400;1840;1154;960;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"21041000";390;2599,37;494;401,6;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"21042090";260;1942,53;221;180;6
2026;1;3;200;13;7;958;399;221;3;13;5;"R";"21069000";3297,5;39918,49;8280;6818,4;6
2026;1;3;200;13;7;958;399;221;3;13;7;"F";"08093010";11648;25648;24752;23296;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"17049000";6440;6440;10130,5;8319;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"18069000";450;450;1327;1156;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"19053100";1500;1500;3500;2450;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"19053200";23709;23709;48081,83;38369,76;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"19059000";2405;2405;5090;4040;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"20086019";13200;13200;19530;16704;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"20087011";1750;1750;2100;1785;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"20088000";2200;2200;3255;2736;6
2026;1;3;200;13;7;958;399;221;3;13;7;"R";"20089700";1320;1320;2703,84;2361,6;6
2026;1;3;200;13;7;958;399;221;4;13;7;"R";"20086019";4900;4900;10718;9744;6
2026;1;3;200;13;7;958;399;221;4;13;7;"R";"20087011";5340;5340;12012;10920;6
2026;1;3;200;13;7;958;399;221;4;13;7;"R";"20089700";1440;1440;3247;2952;6
2026;1;3;200;14;7;957;251;219;2;13;5;"R";"89051000";287000;287000;107694;2;10
2026;1;3;200;15;1;901;140;225;1;13;9;"R";"76129000";195982,1;195982,1;16519;14328;6
2026;1;3;200;15;1;901;143;225;1;13;2;"R";"25280010";48025,55;48025,55;95976;95256;6
2026;1;3;200;15;1;901;143;225;1;13;2;"R";"28100020";94416;94416;110260;108860;6
2026;1;3;200;15;1;901;159;225;1;13;2;"R";"28100020";75047,82;75047,82;87716;87091,2;6
2026;1;3;200;15;1;901;175;225;1;13;1;"R";"15161010";3111740,16;3111740,16;115444;106400;6
2026;1;3;200;15;1;901;180;216;1;13;2;"R";"76020000";39988,41;39988,41;20611;20531;6
2026;1;3;200;15;1;901;180;225;1;13;9;"R";"76129000";495577,3;495577,3;45324;39305;6
2026;1;3;200;15;1;901;180;515;1;13;2;"R";"76020000";49748,2;49748,2;19073;19073;6
2026;1;3;200;15;1;901;217;216;1;13;5;"R";"15161010";176320;176320;6597;6080;6
2026;1;3;200;15;1;901;231;202;1;13;2;"R";"28100020";42496;42496;44560;44000;6
2026;1;3;200;15;1;901;232;202;1;13;5;"R";"25120000";751,04;751,04;1025,91;1000;6
2026;1;3;200;15;1;901;232;202;1;13;5;"R";"38029010";95787,73;95787,73;113251,09;110344,7;6
2026;1;3;200;15;1;901;232;202;1;13;5;"R";"76129000";134348,84;134348,84;16475;14011;6
2026;1;3;200;15;1;901;242;218;1;13;1;"R";"28100020";24140,07;24140,07;27168;27000;6
2026;1;3;200;15;1;901;292;220;1;13;1;"R";"28100020";191699,39;191699,39;217344;216000;6
2026;1;3;200;15;1;901;292;220;1;13;2;"R";"28100020";549378;549378;636492;633000;6
2026;1;3;200;15;1;901;411;336;1;13;2;"R";"28100020";573765;573765;679200;675000;6
2026;1;3;200;15;1;901;411;336;2;13;5;"R";"74031100";3227739,97;3227739,97;302806;302566;6
2026;1;3;200;15;1;901;412;336;1;13;2;"R";"28100020";1804645;1804645;2219200;2209000;6
2026;1;3;200;15;1;901;413;329;1;13;2;"R";"25280010";81184;81184;160480;160000;6
2026;1;3;200;15;1;901;413;329;1;13;2;"R";"28100020";123108;123108;132360;132000;6
2026;1;3;200;15;1;901;413;336;1;13;1;"L";"38231900";168993,85;168993,85;21990;21990;6
2026;1;3;200;15;1;901;413;336;1;13;2;"R";"23012012";454040;454040;211200;211200;6
2026;1;3;200;15;1;901;413;336;1;13;2;"R";"28100020";1321037;1321037;1548576;1539000;6
2026;1;3;200;15;1;901;422;333;1;13;2;"R";"28100020";34070;34070;36140;35000;6
2026;1;3;200;15;1;901;423;333;1;13;2;"R";"28100020";19843;19843;18070;17500;6
2026;1;3;200;15;1;901;499;319;1;13;2;"R";"76020000";39831,38;39831,38;20775;20775;6
2026;1;3;200;15;1;901;499;319;3;13;1;"R";"15161010";25627,71;25627,71;824;760;6
2026;1;3;200;15;1;901;499;324;1;13;2;"R";"28100020";22416;22416;24156;24000;6
2026;1;3;200;15;1;901;572;510;3;142;1;"R";"15161010";298383,81;298383,81;9690;8930;6
2026;1;3;200;15;1;901;591;563;1;13;3;"G";"23012012";9400000;9400000;5000000;5000000;6
2026;1;3;200;15;1;901;601;514;3;142;1;"R";"15161010";1050226,25;1050226,25;32984;30400;6
2026;1;3;200;15;1;901;699;522;3;13;1;"R";"15161010";860838,19;860838,19;32984;30400;6
2026;1;3;200;15;7;901;251;219;1;13;7;"R";"38029010";72294,96;72294,96;83880;81720;6
2026;1;3;200;15;7;957;251;219;1;13;3;"R";"36031000";260699;260699;25000;24000;6
2026;1;3;200;15;7;957;251;219;1;13;3;"R";"38029010";159813,36;159813,36;236856;223095,6;6
2026;1;3;200;15;7;957;251;219;1;13;5;"L";"15200000";1034,4;1034,4;51720;51720;6
2026;1;3;200;15;7;957;251;219;1;13;5;"R";"22030000";114750;114750;116025;67320;9
2026;1;3;200;15;7;957;251;219;1;13;5;"R";"25232900";1189099,04;1189099,04;9872334;9863400;6
2026;1;3;200;15;7;957;251;219;1;13;5;"R";"39159000";31;31;3100;3100;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"25201000";52758,48;52758,48;700830;700830;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"38029010";24570,48;24570,48;27960;27240;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"39269020";20;20;200;200;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"48114190";3186;3186;350;330;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"56075090";1400;1400;15500;15500;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"56081919";1920;1920;20500;20500;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"72044900";79395;79395;335000;335000;6
2026;1;3;200;15;7;957;251;219;1;13;7;"R";"84803000";850;850;650;650;6
2026;1;3;200;15;7;957;251;219;1;13;8;"R";"38029010";64364,49;64364,49;76794;74456;6
2026;1;3;200;15;7;958;180;221;1;13;7;"R";"38029010";53751,33;53751,33;64044;61290;6
2026;1;3;200;15;7;958;399;221;1;13;7;"R";"27150000";233750;233750;286890;275000;6
2026;1;3;200;15;7;958;399;221;1;13;7;"R";"72044900";42000;42000;150000;150000;6
2026;1;3;200;15;7;998;291;220;1;13;7;"R";"38029010";170395,28;170395,28;205040;199760;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"39269010";160,02;160,02;1,76;1,35;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"39269090";7872,93;7872,93;86,39;66,45;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"40092200";181;181;1,99;1,53;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"40094200";140,28;140,28;1,54;1,18;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"40103900";756,04;756,04;8,3;6,38;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"40169390";33582,05;33582,05;368,51;283,46;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"40169900";28892,96;28892,96;317,04;243,87;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"48236910";190,5;190,5;2,09;1,61;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"70091000";245,44;245,44;2,69;2,07;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73071900";60,88;60,88;0,67;0,51;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73079200";2297,46;2297,46;25,21;19,39;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73121090";3303,75;3303,75;36,25;27,89;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73181500";4188,93;4188,93;45,97;35,36;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73181600";2079,32;2079,32;22,82;17,55;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73182100";679,07;679,07;7,46;5,73;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73182200";2729,2;2729,2;29,95;23,04;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73182400";4682,97;4682,97;51,39;39,53;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"73269000";7457,59;7457,59;81,83;62,95;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"76169990";1001,73;1001,73;10,99;8,46;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"82071990";8186,22;8186,22;89,82;69,09;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"83024900";4843,98;4843,98;53,15;40,89;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84135000";3676,03;3676,03;40,34;1;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84138100";139,06;139,06;1,53;1;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84145900";1912,19;1912,19;20,98;1;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84212100";380,58;380,58;4,18;6;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84212300";20317,22;20317,22;222,93;102;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84212990";5504,39;5504,39;60,4;27;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84213190";17438,91;17438,91;191,36;162;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84213900";30100,12;30100,12;330,28;245;10
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84219900";893,34;893,34;9,81;7,54;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84314320";71866,09;71866,09;788,51;606,59;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84314900";10580,24;10580,24;116,1;89,31;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84811000";528,5;528,5;5,8;4,46;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84812010";4905,02;4905,02;53,82;41,4;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84814000";459,16;459,16;5,04;3,88;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84818090";989,53;989,53;10,86;8,36;6
2026;1;3;200;20;7;901;251;219;1;13;8;"R";"84819000";3377,88;3377,88;37,06;28,51;6
